CNO,SEX,AGGT,DIV,ACCOUNTANCY,ADV/MATHS,AGRICULTURE,ARABIC,BAM,BIOLOGY,CHEMISTRY,COMMERCE,COMP/SCIENCE,DIVINITY,ECONOMICS,ENGLISH,F & HN NUTRITION,FRENCH,G/STUDIES,GEOGR,HISTORY,IS/KNOWLEDGE,KISWAHILI,PHYSICS
P0493/0524,M,-,IV,X,F,,X,X,X,X,X,,,D,X,,,F,D,X,X,X,X
P0493/0525,M,13,III,X,X,,X,X,X,X,X,,,X,D,,,F,X,C,X,C,X
P0493/0526,M,-,0,X,X,,X,X,D,F,X,,,X,X,,,F,X,X,X,X,F
P0493/0527,M,-,IV,X,X,,D,X,X,X,X,,,X,D,,,X,X,X,F,D,X
P0493/0528,M,-,ABS,X,X,,X,X,X,X,X,,,X,X,,,X,X,X,X,X,X
P0493/0529,M,-,0,X,E,,X,X,X,E,X,,,X,X,,,F,X,X,X,X,F
P0493/0530,M,-,ABS,X,X,,X,X,X,X,X,,,X,X,,,X,X,X,X,X,X
P0493/0531,M,-,IV,X,X,,X,X,X,X,X,,,X,E,,,F,X,D,X,B,X
P0493/0532,M,-,0,X,E,,X,X,X,X,X,,,X,X,,,F,D,X,X,X,X
P0493/0533,M,-,0,X,X,,X,F,X,X,X,,,E,X,,,F,E,E,F,X,X
P0493/0534,M,-,IV,X,X,,+,X,X,X,X,,,X,D,,,F,X,X,X,B,X
P0493/0535,M,-,0,X,F,,X,X,X,D,X,,,X,X,,,X,X,X,X,X,X
P0493/0536,M,-,IV,X,C,,X,X,X,F,X,,,X,X,,,F,X,X,X,X,F
P0493/0537,M,13,III,X,X,,X,X,X,X,X,,,X,X,,,E,D,C,X,C,X
P0493/0538,M,-,IV,X,X,,X,X,X,X,X,,,X,X,,,E,X,X,X,B,X
P0493/0539,M,-,IV,X,D,,X,X,X,D,X,,,X,X,,,E,X,X,X,X,E
P0493/0540,M,-,0,X,F,,X,X,X,X,X,,,X,X,,,X,X,X,X,X,F
P0493/0541,M,-,IV,X,C,,C,X,X,X,X,,,E,X,,,F,D,X,X,X,X
P0493/0542,M,-,IV,X,F,,X,X,X,X,X,,,D,X,,,E,D,X,X,X,X
P0501/0501,F,-,IV,,,,E,,,,,,,,F,,,F,X,X,X,B,
P0501/0502,F,-,ABS,,,,X,,,,,,,,X,,,X,X,X,X,X,
P0501/0503,F,-,IV,,,,C,,,,,,,,X,,,F,X,X,F,C,
P0501/0504,F,12,III,,,,C,,,,,,,,D,,,F,X,X,X,B,
P0501/0505,F,-,IV,,,,F,,,,,,,,F,,,F,X,X,X,C,
P0501/0506,M,-,IV,,,,D,,,,,,,,X,,,F,X,E,F,B,
P0501/0507,M,-,IV,,,,X,,,,,,,,D,,,E,X,X,D,C,
P0501/0508,M,-,0,,,,X,,,,,,,,E,,,F,X,F,F,D,
P0501/0509,M,13,III,,,,C,,,,,,,,X,,,F,F,X,E,B,
P0501/0510,M,-,ABS,,,,X,,,,,,,,X,,,X,X,X,X,X,
P0516/0501,F,-,0,,,,,,,,,,,,F,,,F,X,E,,D,
P0516/0502,F,-,ABS,,,,,,,,,,,,X,,,X,X,X,,X,
P0516/0503,F,13,III,,,,,,,,,,,,D,,,E,X,C,,C,
P0516/0504,F,13,III,,,,,,,,,,,,X,,,E,D,C,,C,
P0516/0505,M,-,ABS,,,,,,,,,,,,X,,,X,X,X,,X,
P0516/0506,M,10,III,,,,,,,,,,,,X,,,E,C,B,,B,
P0516/0507,M,10,III,,,,,,,,,,,,X,,,E,C,B,,B,
P0516/0508,M,-,IV,,,,,,,,,,,,X,,,X,X,C,,B,
P0516/0509,M,-,IV,,,,,,,,,,,,E,,,X,X,E,,C,
P0516/0510,M,-,0,,,,,,,,,,,,F,,,F,X,F,,D,
P0516/0511,M,-,0,,,,,,,,,,,,F,,,F,E,D,,X,
P0516/0512,M,12,III,,,,,,,,,,,,X,,,F,D,C,,B,
P0516/0513,M,-,ABS,,,,,,,,,,,,X,,,X,X,X,,X,
P0516/0514,M,-,IV,,,,,,,,,,,,X,,,F,E,F,,C,
P0516/0515,M,-,0,,,,,,,,,,,,E,,,F,D,E,,X,
P0516/0516,M,12,III,,,,,,,,,,,,X,,,F,D,B,,C,
P0516/0517,M,11,III,,,,,,,,,,,,D,,,E,X,B,,B,
P0516/0518,M,12,III,,,,,,,,,,,,X,,,E,D,C,,B,
P0516/0519,M,-,IV,,,,,,,,,,,,X,,,F,F,E,,C,
P0516/0520,M,-,ABS,,,,,,,,,,,,X,,,X,X,X,,X,
P0516/0521,M,11,III,,,,,,,,,,,,X,,,E,D,B,,B,
P0516/0522,M,-,IV,,,,,,,,,,,,D,,,F,X,E,,D,
P0531/0501,F,10,III,,,,,X,,,,,,X,X,,,E,C,C,,+,
P0531/0502,F,13,III,,,,,X,,,,,,X,X,,,E,D,D,,B,
P0531/0503,F,10,III,,,,,X,,,,,,X,C,,,E,X,C,,+,
P0531/0504,F,-,ABS,,,,,X,,,,,,X,X,,,X,X,X,,X,
P0531/0505,F,-,IV,,,,,X,,,,,,X,E,,,F,X,D,,C,
P0531/0506,F,13,III,,,,,X,,,,,,X,D,,,F,X,D,,B,
P0531/0507,M,11,III,,,,,X,,,,,,X,X,,,D,D,B,,B,
P0531/0508,M,11,III,,,,,X,,,,,,X,X,,,D,D,C,,+,
P0531/0509,M,10,III,,,,,X,,,,,,X,B,,,D,C,B,,X,
P0531/0510,M,-,ABS,,,,,X,,,,,,X,X,,,X,X,X,,X,
P0531/0511,M,-,IV,,,,,E,,,,,,D,X,,,F,D,D,,X,
P0531/0512,M,11,III,,,,,X,,,,,,X,X,,,F,D,B,,B,
P0531/0513,M,13,III,,,,,X,,,,,,X,E,,,E,X,C,,B,
P0531/0514,M,11,III,,,,,X,,,,,,X,X,,,D,E,B,,+,
P0531/0515,F,-,IV,,,,,X,,,,,,X,D,,,E,D,C,,X,
P0531/0516,M,10,III,,,,,X,,,,,,X,X,,,D,C,B,,B,
P0538/0501,F,-,IV,,,,,,,,,,,,E,,,E,X,D,,C,
P0538/0502,F,-,ABS,,,,,,,,,,,,X,,,X,X,X,,X,
P0538/0503,F,-,ABS,,,,,,,,,,,,X,,,X,X,X,,X,
P0538/0504,F,11,III,,,,,,,,,,,,C,,,D,X,C,,B,
P0538/0505,F,13,III,,,,,,,,,,,,D,,,F,X,C,,C,
P0538/0506,F,-,IV,,,,,,,,,,,,D,,,F,X,D,,C,
P0538/0507,F,12,III,,,,,,,,,,,,D,,,F,X,C,,B,
P0538/0508,F,13,III,,,,,,,,,,,,X,,,E,D,C,,C,
P0538/0509,F,-,0,,,,,,,,,,,,X,,,F,F,F,,D,
P0538/0510,M,-,ABS,,,,,,,,,,,,X,,,X,X,X,,X,
P0538/0511,M,-,IV,,,,,,,,,,,,X,,,F,E,D,,C,
P0538/0512,M,-,ABS,,,,,,,,,,,,X,,,X,X,X,,X,
P0538/0513,M,-,IV,,,,,,,,,,,,X,,,F,E,D,,C,
P0538/0514,M,-,IV,,,,,,,,,,,,E,,,E,E,B,,X,
P0538/0515,M,12,III,,,,,,,,,,,,D,,,F,X,B,,C,
P0538/0516,M,-,ABS,,,,,,,,,,,,X,,,X,X,X,,X,
P0538/0517,M,12,III,,,,,,,,,,,,D,,,F,X,C,,B,
P0546/0501,F,12,III,X,X,,,C,C,C,X,,,X,X,,,E,C,X,,X,X
P0546/0502,F,-,IV,X,X,,,X,X,X,X,,,X,X,,,E,X,F,,C,X
P0546/0503,F,-,IV,X,X,,,X,X,X,X,,,X,X,,,F,E,D,,B,X
P0546/0504,F,7,I,X,X,,,X,X,X,X,,,X,+,,,E,X,B,,+,X
P0546/0505,F,12,III,X,X,,,X,X,X,X,,,X,X,,,E,E,C,,+,X
P0546/0506,F,-,IV,X,X,,,X,X,X,X,,,X,X,,,X,X,E,,C,X
P0546/0507,F,-,0,X,X,,,X,X,X,X,,,X,E,,,E,X,F,,D,X
P0546/0508,F,11,III,X,X,,,X,X,X,X,,,X,D,,,E,X,B,,B,X
P0546/0509,F,11,III,X,X,,,X,X,X,X,,,X,C,,,E,X,C,,B,X
P0546/0510,F,13,III,X,X,,,X,X,X,X,,,X,D,,,E,X,C,,C,X
P0546/0511,F,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0546/0512,F,-,IV,X,X,,,X,X,X,X,,,X,D,,,E,X,E,,B,X
P0546/0513,F,-,IV,X,X,,,X,X,X,X,,,X,E,,,F,X,E,,B,X
P0546/0514,F,-,IV,X,X,,,X,X,X,X,,,X,C,,,X,X,X,,B,X
P0546/0515,F,-,IV,X,X,,,X,X,X,X,,,X,X,,,E,D,D,,C,X
P0546/0516,F,10,III,X,X,,,X,X,X,X,,,X,C,,,E,X,B,,B,X
P0546/0517,F,9,II,X,X,,,X,X,X,X,,,X,B,,,E,X,B,,B,X
P0546/0518,F,-,IV,X,X,,,X,X,X,X,,,X,E,,,F,D,D,,X,X
P0546/0519,F,-,IV,X,X,,,X,X,X,X,,,X,F,,,F,X,F,,C,X
P0546/0520,F,-,IV,X,X,,,X,X,X,X,,,X,E,,,F,X,E,,C,X
P0546/0521,M,-,IV,X,D,,,X,X,X,X,,,D,X,,,F,D,X,,X,X
P0546/0522,M,9,II,X,X,,,X,X,X,X,,,X,B,,,E,X,C,,+,X
P0546/0523,M,-,0,X,X,,,F,X,E,X,,,X,X,,,X,D,X,,X,X
P0546/0524,M,11,III,X,X,,,X,X,X,X,,,X,X,,,E,D,B,,B,X
P0546/0525,M,12,III,X,X,,,X,X,X,X,,,X,D,,,E,X,C,,B,X
P0546/0526,M,-,0,X,E,,,X,X,D,X,,,X,X,,,E,X,X,,X,E
P0546/0527,M,12,III,X,X,,,X,X,X,X,,,X,D,,,E,X,C,,B,X
P0546/0528,M,-,0,X,D,,,X,X,X,X,,,X,X,,,F,X,X,,X,X
P0546/0529,M,-,0,X,X,,,F,X,X,X,,,F,X,,,F,E,E,,X,X
P0546/0530,M,13,III,X,X,,,X,X,X,X,,,X,D,,,E,X,C,,C,X
P0546/0531,M,13,III,X,X,,,D,D,B,X,,,X,X,,,E,X,X,,X,D
P0546/0532,M,-,0,X,X,,,X,X,X,X,,,X,F,,,F,F,F,,X,X
P0546/0533,M,-,IV,X,X,,,D,C,C,X,,,X,X,,,E,X,X,,X,E
P0546/0534,M,13,III,X,X,,,E,X,X,X,,,D,X,,,F,D,B,,X,X
P0546/0535,M,-,IV,X,X,,,X,X,X,X,,,X,E,,,E,X,D,,C,X
P0546/0536,M,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0546/0537,M,13,III,X,X,,,X,X,X,X,,,X,E,,,F,X,C,,B,X
P0546/0538,M,8,II,X,X,,,X,X,X,X,,,X,B,,,D,X,B,,+,X
P0546/0539,M,-,0,X,F,,,X,X,X,X,,,E,X,,,F,D,X,,X,X
P0546/0540,M,-,IV,X,X,,,X,X,X,X,,,X,E,,,D,X,D,,D,X
P0546/0541,M,-,IV,X,X,,,X,X,X,X,,,X,F,,,E,X,D,,C,X
P0546/0542,M,11,III,X,X,,,X,X,X,X,,,C,X,,,E,C,B,,X,X
P0546/0543,M,-,IV,X,X,,,X,X,X,X,,,X,E,,,F,X,X,,B,X
P0546/0544,M,-,IV,X,D,,,X,X,D,X,,,X,X,,,F,X,X,,X,C
P0546/0545,M,12,III,X,X,,,X,X,X,X,,,X,X,,,E,D,C,,B,X
P0546/0546,M,13,III,X,X,,,X,X,X,X,,,X,X,,,F,E,C,,B,X
P0546/0547,M,-,0,X,E,,,X,X,X,X,,,X,X,,,F,X,X,,X,E
P0546/0548,M,-,IV,X,X,,,X,X,X,X,,,X,D,,,F,F,C,,X,X
P0546/0549,M,-,IV,X,X,,,X,D,D,X,,,X,X,,,F,X,X,,X,X
P0546/0550,M,-,0,X,X,,,F,E,E,X,,,X,X,,,F,X,X,,X,F
P0546/0551,M,-,IV,X,X,,,X,X,X,X,,,X,F,,,F,X,E,,B,X
P0546/0552,M,-,IV,D,X,,,F,X,X,D,,,E,X,,,F,X,X,,X,X
P0546/0553,M,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0546/0554,M,-,0,X,F,,,X,X,X,X,,,D,X,,,F,E,X,,X,X
P0546/0555,M,-,IV,X,X,,,X,X,X,X,,,X,X,,,F,E,E,,C,X
P0546/0556,M,-,IV,X,X,,,X,X,X,X,,,X,E,,,F,X,C,,C,X
P0546/0557,M,11,III,X,X,,,X,X,X,X,,,X,E,,,E,X,B,,+,X
P0546/0558,M,-,IV,X,F,,,X,X,X,X,,,C,X,,,E,D,X,,X,X
P0546/0559,M,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0546/0560,M,11,III,X,X,,,C,C,C,X,,,X,X,,,E,B,X,,X,X
P0546/0561,M,-,IV,X,D,,,X,X,D,X,,,X,X,,,X,X,X,,X,E
P0546/0562,M,-,0,X,E,,,X,X,X,X,,,F,X,,,E,D,X,,X,X
P0546/0563,M,-,IV,X,X,,,X,X,X,X,,,X,E,,,F,C,C,,X,X
P0546/0564,M,11,III,X,X,,,C,X,X,X,,,C,X,,,C,C,B,,X,X
P0546/0565,M,-,IV,X,X,,,X,X,X,X,,,X,D,,,F,X,C,,X,X
P0546/0566,M,-,0,X,D,,,X,X,X,X,,,X,X,,,F,X,X,,X,E
P0546/0567,M,-,IV,X,D,,,X,X,X,X,,,X,X,,,X,C,X,,X,X
P0546/0568,M,-,0,X,X,,,X,D,E,X,,,X,X,,,X,X,X,,X,F
P0546/0569,M,-,IV,X,X,,,E,D,C,X,,,X,X,,,F,X,X,,X,E
P0546/0570,M,-,IV,X,X,,,X,X,X,X,,,X,E,,,F,X,D,,C,X
P0546/0571,M,-,IV,X,X,,,X,X,X,X,,,X,F,,,F,X,C,,B,X
P0546/0572,M,12,III,X,X,,,X,X,X,X,,,X,C,,,E,D,B,,X,X
P0546/0573,M,9,II,X,X,,,X,X,X,X,,,X,C,,,E,X,B,,+,X
P0546/0574,M,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0546/0575,M,-,IV,X,X,,,X,X,X,X,,,X,F,,,F,X,D,,B,X
P0546/0576,M,-,IV,C,X,,,F,X,X,E,,,D,X,,,F,X,X,,X,X
P0546/0577,M,-,0,X,X,,,X,X,X,X,,,E,X,,,X,E,E,,X,X
P0546/0578,M,13,III,X,X,,,X,X,X,X,,,X,E,,,F,X,B,,C,X
P0546/0579,M,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0546/0580,M,-,0,X,E,,,X,X,X,X,,,E,X,,,E,D,X,,X,X
P0546/0581,M,11,III,X,X,,,X,X,X,X,,,X,D,,,E,X,B,,B,X
P0546/0582,M,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0546/0583,M,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0546/0584,M,-,IV,X,X,,,D,C,C,X,,,X,X,,,D,X,X,,X,E
P0546/0585,M,12,III,X,X,,,X,X,X,X,,,X,C,,,E,X,C,,C,X
P0546/0586,M,-,IV,X,X,,,E,C,C,X,,,X,X,,,F,X,X,,X,F
P0546/0587,M,-,IV,X,X,,,E,D,D,X,,,X,X,,,E,X,X,,X,F
P0546/0588,M,-,IV,X,B,,,X,X,X,X,,,X,X,,,X,X,X,,X,D
P0546/0589,M,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0546/0590,M,-,IV,X,X,,,F,D,E,X,,,X,X,,,F,D,X,,X,X
P0546/0591,M,-,0,X,F,,,X,X,X,X,,,X,X,,,E,D,X,,X,F
P0546/0592,M,-,IV,X,X,,,X,X,X,X,,,X,D,,,F,X,D,,C,X
P0546/0593,M,11,III,X,X,,,X,X,X,X,,,X,D,,,E,X,B,,B,X
P0546/0594,M,-,IV,X,D,,,X,X,D,X,,,X,X,,,F,X,X,,X,E
P0546/0595,M,-,0,X,X,,,F,F,F,X,,,X,X,,,F,E,X,,X,X
P0546/0596,M,-,IV,X,X,,,X,X,X,X,,,X,D,,,F,X,E,,B,X
P0546/0597,M,-,IV,X,X,,,X,X,X,X,,,X,E,,,F,X,D,,D,X
P0546/0598,M,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0546/0599,M,-,IV,X,X,,,D,D,D,X,,,X,X,,,F,X,X,,X,E
P0546/0600,M,-,IV,X,X,,,D,C,D,X,,,X,X,,,D,D,X,,X,X
P0546/0601,M,13,III,X,X,,,X,X,X,X,,,X,D,,,E,X,C,,C,X
P0546/0602,M,-,IV,X,C,,,X,X,X,X,,,X,X,,,X,X,X,,X,E
P0546/0603,M,-,IV,F,X,,,E,X,X,C,,,B,X,,,F,X,X,,X,X
P0546/0604,M,-,IV,X,X,,,X,X,X,X,,,X,E,,,F,X,D,,B,X
P0546/0605,M,13,III,X,X,,,X,X,X,X,,,X,C,,,E,D,C,,X,X
P0546/0606,M,-,IV,X,X,,,X,X,X,X,,,X,E,,,X,X,C,,X,X
P0546/0607,M,11,III,X,B,,,X,X,X,X,,,X,X,,,D,B,X,,X,D
P0546/0608,M,-,IV,X,X,,,X,X,X,X,,,X,D,,,F,X,E,,D,X
P0546/0609,M,9,II,X,X,,,X,X,X,X,,,X,C,,,X,X,B,,+,X
P0546/0610,M,-,IV,X,X,,,X,X,X,X,,,X,F,,,F,X,D,,C,X
P0549/0501,F,-,IV,,X,,,,,,,,,X,X,,,F,E,E,,C,
P0549/0502,F,-,IV,,X,,,,,,,,,X,X,,,F,D,D,,C,
P0549/0503,F,-,IV,,X,,,,,,,,,X,X,,,F,E,D,,C,
P0549/0504,F,-,IV,,X,,,,,,,,,X,X,,,E,E,D,,C,
P0549/0505,M,-,ABS,,X,,,,,,,,,X,X,,,X,X,X,,X,
P0549/0506,M,12,III,,X,,,,,,,,,X,X,,,E,D,C,,B,
P0549/0507,M,-,0,,F,,,,,,,,,E,X,,,F,E,X,,X,
P0549/0508,M,-,IV,,X,,,,,,,,,X,X,,,F,E,D,,C,
P0549/0509,M,-,ABS,,X,,,,,,,,,X,X,,,X,X,X,,X,
P0554/0501,F,-,IV,,X,,,X,X,X,,,,X,D,,,X,X,D,,X,X
P0554/0502,F,-,IV,,X,,,X,X,X,,,,X,D,,,F,X,E,,B,X
P0554/0503,F,-,0,,X,,,X,X,X,,,,X,F,,,F,X,F,,X,X
P0554/0504,F,12,III,,X,,,X,X,X,,,,X,C,,,F,X,D,,B,X
P0554/0505,F,-,IV,,X,,,X,X,X,,,,X,X,,,F,D,F,,C,X
P0554/0506,F,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0554/0507,F,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0554/0508,F,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0554/0509,F,-,IV,,X,,,X,X,X,,,,X,D,,,E,E,D,,X,X
P0554/0510,F,-,0,,X,,,X,X,X,,,,X,F,,,F,X,E,,D,X
P0554/0511,F,-,IV,,X,,,X,X,X,,,,X,E,,,F,X,D,,C,X
P0554/0512,M,-,IV,,X,,,X,X,X,,,,X,X,,,F,E,C,,D,X
P0554/0513,M,-,0,,X,,,X,X,X,,,,X,X,,,F,F,E,,D,X
P0554/0514,M,-,IV,,X,,,C,D,C,,,,X,X,,,E,X,X,,X,D
P0554/0515,M,13,III,,X,,,X,X,X,,,,X,D,,,F,X,C,,C,X
P0554/0516,M,-,0,,X,,,F,E,E,,,,X,X,,,F,X,X,,X,F
P0554/0517,M,-,IV,,X,,,X,X,X,,,,X,X,,,X,X,C,,B,X
P0554/0518,M,-,0,,X,,,X,X,X,,,,X,D,,,F,X,F,,E,X
P0554/0519,M,-,0,,X,,,X,X,D,,,,X,X,,,E,X,X,,X,E
P0554/0520,M,-,0,,F,,,X,X,X,,,,E,X,,,F,E,X,,X,X
P0554/0521,M,-,IV,,X,,,X,X,X,,,,X,D,,,F,X,D,,D,X
P0554/0522,M,-,IV,,X,,,X,X,X,,,,X,F,,,F,X,F,,C,X
P0554/0523,M,-,IV,,X,,,X,X,X,,,,X,X,,,F,E,D,,B,X
P0554/0524,M,-,IV,,X,,,X,X,X,,,,X,X,,,F,D,D,,C,X
P0554/0525,M,-,IV,,X,,,X,X,X,,,,X,E,,,F,X,D,,B,X
P0554/0526,M,-,IV,,X,,,X,X,X,,,,X,E,,,F,X,D,,C,X
P0554/0527,M,-,IV,,X,,,X,X,X,,,,X,X,,,F,E,D,,C,X
P0554/0528,M,-,0,,X,,,X,X,X,,,,X,D,,,X,X,X,,X,X
P0554/0529,M,12,III,,X,,,X,X,X,,,,X,C,,,F,X,C,,C,X
P0554/0530,M,-,0,,X,,,X,X,X,,,,X,D,,,F,X,E,,X,X
P0554/0531,M,-,IV,,X,,,X,X,X,,,,X,X,,,F,F,D,,D,X
P0554/0532,M,-,IV,,X,,,X,X,X,,,,X,D,,,F,X,D,,D,X
P0560/0501,F,12,III,X,X,,,,,,X,,,X,C,,,F,X,D,X,B,
P0560/0502,F,-,ABS,X,X,,,,,,X,,,X,X,,,X,X,X,X,X,
P0560/0503,F,-,IV,X,X,,,,,,X,,,X,X,,,F,D,E,X,C,
P0560/0504,F,-,ABS,X,X,,,,,,X,,,X,X,,,X,X,X,X,X,
P0560/0505,F,-,IV,X,X,,,,,,X,,,X,D,,,E,X,F,X,C,
P0560/0506,M,-,IV,X,X,,,,,,X,,,X,X,,,F,E,D,X,B,
P0560/0507,M,-,IV,X,X,,,,,,X,,,X,X,,,E,E,D,X,B,
P0560/0508,M,12,III,X,X,,,,,,X,,,X,D,,,D,X,B,X,C,
P0560/0509,M,-,IV,X,X,,,,,,X,,,X,X,,,F,E,D,X,C,
P0560/0510,M,13,III,X,X,,,,,,X,,,X,D,,,E,X,C,X,C,
P0560/0511,M,-,0,X,X,,,,,,X,,,X,F,,,F,F,E,X,X,
P0560/0512,M,13,III,X,X,,,,,,X,,,X,E,,,D,X,C,X,B,
P0560/0513,M,-,ABS,X,X,,,,,,X,,,X,X,,,X,X,X,X,X,
P0560/0514,M,-,IV,X,X,,,,,,X,,,X,E,,,F,X,E,X,B,
P0560/0515,M,-,0,X,F,,,,,,X,,,X,X,,,X,X,X,X,X,
P0560/0516,M,-,ABS,X,X,,,,,,X,,,X,X,,,X,X,X,X,X,
P0560/0517,M,8,II,X,X,,,,,,X,,,X,B,,,D,X,+,X,B,
P0560/0518,M,12,III,X,X,,,,,,X,,,X,X,,,E,D,B,X,C,
P0560/0519,M,12,III,X,X,,,,,,X,,,X,C,,,E,X,D,X,B,
P0560/0521,M,12,III,X,X,,,,,,X,,,X,C,,,F,X,C,X,C,
P0560/0522,M,-,IV,X,X,,,,,,X,,,X,X,,,F,F,D,X,D,
P0560/0523,M,-,IV,X,X,,,,,,X,,,X,X,,,F,D,X,X,D,
P0560/0524,M,8,II,X,X,,,,,,X,,,X,B,,,D,X,+,X,B,
P0560/0525,M,12,III,X,X,,,,,,X,,,X,X,,,E,C,C,X,C,
P0563/0501,F,-,IV,X,,,,X,,,X,,X,X,E,,X,F,X,E,,C,
P0563/0502,F,-,ABS,X,,,,X,,,X,,X,X,X,,X,X,X,X,,X,
P0563/0503,F,-,IV,X,,,,X,,,X,,X,X,X,,X,F,E,D,,B,
P0563/0504,F,-,IV,X,,,,X,,,X,,X,X,E,,X,F,X,E,,+,
P0563/0505,F,-,IV,X,,,,X,,,X,,X,X,F,,X,F,X,F,,C,
P0563/0506,F,-,IV,X,,,,X,,,X,,X,X,D,,X,F,X,E,,C,
P0563/0507,F,-,IV,X,,,,X,,,X,,X,X,F,,X,F,X,D,,B,
P0563/0508,F,-,IV,X,,,,X,,,X,,X,X,X,,X,E,F,C,,B,
P0563/0509,F,-,IV,X,,,,X,,,X,,X,X,X,,X,F,F,E,,C,
P0563/0510,M,-,IV,X,,,,X,,,X,,X,X,D,,X,F,X,D,,D,
P0563/0511,M,10,III,X,,,,X,,,X,,X,X,X,,X,E,B,C,,B,
P0563/0513,M,-,IV,X,,,,X,,,X,,X,X,E,,X,F,X,F,,C,
P0563/0514,M,12,III,X,,,,X,,,X,,X,X,X,,X,F,D,C,,B,
P0563/0515,M,-,IV,X,,,,X,,,X,,X,X,E,,X,F,X,D,,C,
P0563/0516,M,-,IV,X,,,,X,,,X,,X,X,X,,X,F,E,D,,C,
P0563/0517,M,-,0,X,,,,F,,,X,,X,F,X,,X,F,E,D,,X,
P0563/0518,M,-,IV,X,,,,X,,,X,,X,X,X,,X,E,F,C,,C,
P0563/0519,M,-,ABS,X,,,,X,,,X,,X,X,X,,X,X,X,X,,X,
P0563/0520,M,-,IV,X,,,,X,,,X,,X,X,E,,X,E,X,D,,B,
P0563/0521,M,-,0,X,,,,X,,,X,,X,X,X,,X,F,X,F,,D,
P0563/0522,M,-,IV,X,,,,X,,,X,,X,X,F,,X,F,X,D,,D,
P0563/0523,M,-,IV,X,,,,X,,,X,,X,X,E,,X,F,X,D,,C,
P0563/0524,M,-,IV,X,,,,X,,,X,,X,X,X,,X,E,F,D,,B,
P0563/0525,M,13,III,X,,,,X,,,X,,F,X,D,,X,E,X,D,,B,
P0563/0526,M,13,III,X,,,,X,,,X,,X,X,X,,X,F,E,C,,B,
P0563/0527,M,-,ABS,X,,,,X,,,X,,X,X,X,,X,X,X,X,,X,
P0563/0528,M,-,IV,X,,,,X,,,X,,X,X,E,,X,F,X,D,,C,
P0563/0529,M,-,ABS,X,,,,X,,,X,,X,X,X,,X,X,X,X,,X,
P0563/0530,M,-,IV,X,,,,X,,,X,,X,X,X,,X,F,D,X,,B,
P0563/0531,M,8,II,X,,,,X,,,X,,X,X,B,,X,F,X,B,,+,
P0563/0532,M,11,III,X,,,,X,,,X,,X,X,D,,X,E,X,C,,+,
P0563/0533,M,-,IV,X,,,,X,,,X,,X,X,E,,X,F,X,D,,C,
P0563/0534,M,-,IV,X,,,,X,,,X,,X,X,X,,X,F,E,C,,C,
P0563/0535,M,-,ABS,X,,,,X,,,X,,X,X,X,,X,X,X,X,,X,
P0563/0536,M,-,IV,X,,,,X,,,X,,X,X,D,,X,F,X,X,,C,
P0563/0537,M,-,0,X,,,,X,,,X,,X,X,X,,X,F,F,E,,D,
P0563/0538,M,12,III,X,,,,X,,,X,,X,X,C,,X,F,X,D,,B,
P0566/0501,F,-,IV,,X,,,X,,,,,,X,X,,,F,F,E,,C,
P0566/0502,F,-,IV,,X,,,X,,,,,,X,X,,,X,C,X,,C,
P0566/0503,F,-,IV,,X,,,X,,,,,,X,F,,,F,X,E,,C,
P0566/0504,F,-,0,,X,,,F,,,,,,F,X,,,F,F,E,,X,
P0566/0505,F,-,0,,X,,,X,,,,,,X,X,,,F,X,F,,X,
P0566/0506,F,12,III,,X,,,X,,,,,,X,D,,,F,X,C,,B,
P0566/0507,F,-,IV,,X,,,X,,,,,,X,E,,,E,D,C,,D,
P0566/0508,M,-,IV,,X,,,X,,,,,,X,E,,,D,X,C,,C,
P0566/0509,M,-,0,,E,,,X,,,,,,E,X,,,F,D,X,,X,
P0566/0510,M,-,IV,,X,,,X,,,,,,X,E,,,E,X,E,,C,
P0566/0511,M,-,IV,,X,,,X,,,,,,X,E,,,E,X,D,,C,
P0566/0512,M,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0566/0513,M,-,IV,,X,,,X,,,,,,X,E,,,E,X,C,,C,
P0566/0514,M,12,III,,X,,,X,,,,,,X,D,,,E,X,C,,B,
P0566/0515,M,-,0,,F,,,X,,,,,,E,X,,,F,E,X,,X,
P0566/0516,M,11,III,,X,,,X,,,,,,X,D,,,E,D,B,,B,
