CNO,SEX,AGGT,DIV,ACCOUNTANCY,ADV/MATHS,AGRICULTURE,ARABIC,BAM,BIOLOGY,CHEMISTRY,COMMERCE,COMP/SCIENCE,DIVINITY,ECONOMICS,ENGLISH,F & HN NUTRITION,FRENCH,G/STUDIES,GEOGR,HISTORY,IS/KNOWLEDGE,KISWAHILI,PHYSICS
S1722/0641,M,13,III,X,X,,,X,X,X,X,,,X,D,,,F,E,D,,X,X
S1722/0642,M,17,III,X,X,,,F,F,E,X,,,X,X,,,S,E,X,,X,X
S1722/0643,M,21,0,X,X,,,F,F,F,X,,,X,X,,,F,F,X,,X,X
S1722/0644,M,16,III,X,X,,,F,S,E,X,,,X,X,,,S,E,X,,X,X
S1722/0645,M,18,IV,X,X,,,F,S,F,X,,,X,X,,,S,E,X,,X,X
S1722/0646,M,18,IV,X,X,,,F,S,F,X,,,X,X,,,F,E,X,,X,X
S1722/0647,M,11,II,X,X,,,E,D,C,X,,,X,X,,,E,D,X,,X,X
S1722/0648,M,12,II,X,X,,,F,D,D,X,,,X,X,,,E,D,X,,X,X
S1722/0649,M,15,III,X,X,,,F,X,X,X,,,D,X,,,F,E,S,,X,X
S1722/0650,M,20,0,X,X,,,F,S,F,X,,,X,X,,,F,X,X,,X,F
S1722/0651,M,16,III,X,X,,,X,X,X,X,,,X,X,,,F,S,E,,E,X
S1722/0652,M,16,III,X,F,,,X,X,X,X,,,D,X,,,S,E,X,,X,X
S1722/0653,M,21,0,X,X,,,F,F,F,X,,,X,X,,,F,F,X,,X,X
S1722/0654,M,11,II,X,X,,,F,X,X,X,,,C,X,,,E,D,D,,X,X
S1722/0655,M,11,II,X,X,,,F,X,X,X,,,C,X,,,F,D,D,,X,X
S1722/0656,M,15,III,X,X,,,E,E,D,X,,,X,X,,,F,S,X,,X,X
S1722/0657,M,20,0,X,X,,,F,F,F,X,,,X,X,,,S,S,X,,X,X
S1722/0658,M,14,III,X,X,,,X,X,X,X,,,X,X,,,E,E,E,,D,X
S1722/0659,M,19,IV,X,X,,,F,F,F,X,,,X,X,,,F,E,X,,X,X
S1722/0660,M,17,III,X,X,,,X,X,X,X,,,X,E,,,F,S,S,,X,X
S1722/0661,M,11,II,X,X,,,X,X,X,X,,,X,X,,,E,D,D,,C,X
S1722/0662,M,16,III,X,F,,,X,X,X,X,,,D,X,,,F,E,X,,X,X
S1722/0663,M,11,II,X,X,,,F,D,D,X,,,X,X,,,E,C,X,,X,X
S1722/0664,M,17,III,X,X,,,F,S,S,X,,,X,X,,,S,E,X,,X,X
S1722/0665,M,13,III,X,X,,,X,X,X,X,,,X,E,,,F,E,C,,X,X
S1722/0666,M,10,II,X,X,,,X,X,X,X,,,X,C,,,E,D,C,,X,X
S1722/0667,M,12,II,X,E,,,X,X,X,X,,,C,X,,,E,D,X,,X,X
S1722/0668,M,8,I,X,X,,,X,X,X,X,,,X,X,,,S,C,C,,B,X
S1722/0669,M,19,IV,X,X,,,F,F,F,X,,,X,X,,,S,E,X,,X,X
S1722/0670,M,12,II,X,X,,,F,D,D,X,,,X,X,,,E,D,X,,X,X
S1722/0671,M,11,II,E,X,,,S,X,X,C,,,C,X,,,S,X,X,,X,X
S1722/0672,M,11,II,X,X,,,S,D,C,X,,,X,X,,,E,X,X,,X,D
S1722/0673,M,14,III,X,X,,,X,X,X,X,,,X,X,,,F,E,E,,D,X
S1722/0674,M,11,II,X,X,,,X,X,X,X,,,X,C,,,E,D,D,,X,X
S1722/0675,M,14,III,X,X,,,X,X,X,X,,,X,X,,,F,S,D,,D,X
S1722/0676,M,12,II,X,X,,,X,X,X,X,,,X,D,,,S,E,C,,X,X
S1722/0677,M,8,I,X,C,,,X,X,B,X,,,X,X,,,F,X,X,,X,C
S1722/0678,M,17,III,X,X,,,F,E,F,X,,,X,X,,,S,E,X,,X,X
S1757/0501,F,8,I,X,D,,,X,X,B,X,,,X,X,,,E,X,X,,X,B
S1757/0502,F,10,II,X,X,,,S,D,B,X,,,X,X,,,E,X,X,,X,D
S1757/0503,F,11,II,X,X,,,F,X,X,X,,,D,X,,,F,D,C,,X,X
S1757/0504,F,14,III,X,X,,,F,D,E,X,,,X,X,,,F,X,X,,X,E
S1757/0505,F,10,II,X,X,,,X,X,X,X,,,X,C,,,F,D,C,,X,X
S1757/0507,F,11,II,X,X,,,X,X,X,X,,,X,C,,,E,E,C,,X,X
S1757/0508,F,10,II,X,X,,,S,X,X,X,,,C,X,,,E,D,C,,X,X
S1757/0509,F,11,II,X,X,,,X,X,X,X,,,X,C,,,E,E,C,,X,X
S1757/0510,F,12,II,X,X,,,S,D,D,X,,,X,X,,,D,D,X,,X,X
S1757/0511,F,13,III,E,X,,,E,X,X,D,,,D,X,,,S,X,X,,X,X
S1757/0512,F,15,III,X,F,,,X,X,X,X,,,D,X,,,E,D,X,,X,X
S1757/0513,F,15,III,X,X,,,E,E,E,X,,,X,X,,,E,X,X,,X,E
S1757/0514,F,11,II,X,X,,,E,D,C,X,,,X,X,,,E,X,X,,X,D
S1757/0515,F,12,II,X,E,,,X,X,X,X,,,C,X,,,E,D,X,,X,X
S1757/0516,F,17,III,X,X,,,F,E,E,X,,,X,X,,,S,X,X,,X,F
S1757/0517,F,14,III,X,X,,,F,E,E,X,,,X,X,,,S,D,X,,X,X
S1757/0518,F,15,III,X,X,,,F,E,E,X,,,X,X,,,S,E,X,,X,X
S1757/0519,F,11,II,X,D,,,X,X,C,X,,,X,X,,,E,X,X,,X,D
S1757/0520,F,12,II,X,X,,,F,X,X,X,,,D,X,,,S,D,D,,X,X
S1757/0521,F,9,I,X,X,,,E,C,B,X,,,X,X,,,E,X,X,,X,D
S1757/0522,F,10,II,X,X,,,F,X,X,X,,,C,X,,,S,D,C,,X,X
S1757/0523,F,11,II,X,D,,,X,X,X,X,,,C,X,,,E,D,X,,X,X
S1757/0524,F,13,III,X,X,,,E,E,D,X,,,X,X,,,E,D,X,,X,X
S1757/0525,F,12,II,X,X,,,D,D,D,X,,,X,X,,,E,X,X,,X,D
S1757/0526,F,11,II,X,D,,,X,X,C,X,,,X,X,,,E,X,X,,X,D
S1757/0527,F,12,II,X,X,,,D,D,D,X,,,X,X,,,S,X,X,,X,D
S1757/0528,F,12,II,X,X,,,S,D,D,X,,,X,X,,,S,D,X,,X,X
S1757/0529,F,12,II,X,X,,,X,X,X,X,,,X,D,,,E,D,D,,X,X
S1757/0530,F,11,II,X,X,,,D,D,C,X,,,X,X,,,E,X,X,,X,D
S1757/0531,F,12,II,X,E,,,X,X,X,X,,,C,X,,,E,D,X,,X,X
S1757/0532,F,10,II,X,X,,,X,X,X,X,,,X,C,,,E,X,C,,D,X
S1757/0533,F,5,I,X,X,,,C,B,A,X,,,X,X,,,D,X,X,,X,B
S1757/0534,F,11,II,X,E,,,X,X,X,X,,,B,X,,,S,D,X,,X,X
S1757/0535,F,10,II,X,X,,,F,X,X,X,,,C,X,,,S,D,C,,X,X
S1757/0536,F,13,III,X,X,,,F,X,X,X,,,D,X,,,E,E,D,,X,X
S1757/0537,F,13,III,E,X,,,F,X,X,D,,,D,X,,,S,X,X,,X,X
S1757/0538,F,17,III,X,F,,,X,X,X,X,,,E,X,,,F,E,X,,X,X
S1757/0539,F,20,0,X,X,,,F,S,F,X,,,X,X,,,S,X,X,,X,F
S1757/0540,F,10,II,X,X,,,F,X,X,X,,,C,X,,,E,D,C,,X,X
S1757/0541,F,15,III,X,F,,,X,X,X,X,,,C,X,,,E,E,X,,X,X
S1757/0542,F,14,III,X,X,,,S,D,E,X,,,X,X,,,E,X,X,,X,E
S1757/0543,F,14,III,X,F,,,X,X,X,X,,,C,X,,,S,D,X,,X,X
S1757/0544,F,13,III,X,X,,,E,D,E,X,,,X,X,,,E,D,X,,X,X
S1757/0545,F,11,II,X,X,,,X,X,X,X,,,X,C,,,E,X,D,,D,X
S1757/0546,F,11,II,E,X,,,F,X,X,C,,,C,X,,,S,X,X,,X,X
S1757/0547,F,15,III,X,X,,,S,E,E,X,,,X,X,,,F,X,X,,X,E
S1757/0548,F,11,II,X,X,,,E,D,C,X,,,X,X,,,S,X,X,,X,D
S1757/0549,F,14,III,X,X,,,F,E,D,X,,,X,X,,,E,X,X,,X,E
S1757/0550,F,16,III,X,X,,,S,D,S,X,,,X,X,,,E,X,X,,X,S
S1757/0551,F,16,III,X,X,,,F,E,S,X,,,X,X,,,S,E,X,,X,X
S1757/0552,F,12,II,X,X,,,E,D,D,X,,,X,X,,,S,D,X,,X,X
S1757/0553,F,14,III,X,S,,,X,X,X,X,,,D,X,,,D,D,X,,X,X
S1757/0554,F,10,II,X,X,,,S,D,B,X,,,X,X,,,E,X,X,,X,D
S1757/0555,F,14,III,X,X,,,S,E,D,X,,,X,X,,,S,X,X,,X,E
S1757/0556,F,18,IV,X,F,,,X,X,S,X,,,X,X,,,F,X,X,,X,E
S1757/0557,F,12,II,X,X,,,F,X,X,X,,,D,X,,,E,E,C,,X,X
S1757/0558,F,12,II,X,X,,,F,D,D,X,,,X,X,,,S,X,X,,X,D
S1757/0559,F,10,II,X,X,,,X,X,X,X,,,X,C,,,E,X,C,,D,X
S1757/0560,F,13,III,X,X,,,E,D,E,X,,,X,X,,,E,D,X,,X,X
S1757/0561,F,11,II,X,X,,,S,D,C,X,,,X,X,,,E,X,X,,X,D
S1757/0562,F,11,II,X,X,,,E,D,C,X,,,X,X,,,E,X,X,,X,D
S1757/0563,F,14,III,X,X,,,E,E,D,X,,,X,X,,,S,X,X,,X,E
S1757/0564,F,14,III,X,X,,,E,E,D,X,,,X,X,,,F,E,X,,X,X
S1757/0565,F,14,III,X,X,,,F,E,D,X,,,X,X,,,S,X,X,,X,E
S1757/0566,F,10,II,X,X,,,F,X,X,X,,,C,X,,,E,D,C,,X,X
S1757/0567,F,14,III,X,X,,,S,E,E,X,,,X,X,,,F,D,X,,X,X
S1757/0568,F,11,II,X,X,,,F,X,X,X,,,D,X,,,E,D,C,,X,X
S1757/0569,F,9,I,C,X,,,D,X,X,C,,,C,X,,,E,X,X,,X,X
S1757/0570,F,11,II,X,X,,,E,D,C,X,,,X,X,,,E,X,X,,X,D
S1757/0571,F,17,III,X,X,,,S,E,E,X,,,X,X,,,E,X,X,,X,F
S1757/0572,F,14,III,X,S,,,X,X,X,X,,,D,X,,,F,D,X,,X,X
S1757/0573,F,13,III,X,X,,,E,E,D,X,,,X,X,,,F,X,X,,X,D
S1757/0574,F,11,II,X,X,,,X,X,X,X,,,X,C,,,F,D,D,,X,X
S1757/0575,F,10,II,X,X,,,X,X,X,X,,,X,B,,,E,D,D,,X,X
S1757/0576,F,14,III,X,F,,,X,X,X,X,,,C,X,,,E,D,X,,X,X
S1757/0577,F,15,III,X,X,,,E,E,E,X,,,X,X,,,E,X,X,,X,E
S1757/0578,F,18,IV,X,X,,,F,E,S,X,,,X,X,,,E,X,X,,X,F
S1757/0579,F,15,III,X,X,,,E,D,E,X,,,X,X,,,S,X,X,,X,S
S1757/0580,F,8,I,X,X,,,E,D,B,X,,,X,X,,,E,X,X,,X,B
S1757/0581,F,13,III,X,F,,,X,X,X,X,,,B,X,,,E,D,X,,X,X
S1757/0582,F,8,I,C,X,,,S,X,X,C,,,B,X,,,E,X,X,,X,X
S1757/0583,F,13,III,X,X,,,F,D,E,X,,,X,X,,,E,D,X,,X,X
S1757/0584,M,11,II,X,X,,,E,C,D,X,,,X,X,,,E,X,X,,X,D
S1757/0585,M,8,I,X,X,,,E,C,B,X,,,X,X,,,E,X,X,,X,C
S1757/0586,M,17,III,X,X,,,F,S,E,X,,,X,X,,,F,X,X,,X,S
S1757/0587,M,7,I,X,C,,,X,X,B,X,,,X,X,,,E,X,X,,X,B
S1757/0588,M,15,III,X,X,,,E,E,E,X,,,X,X,,,E,X,X,,X,E
S1757/0589,M,15,III,X,E,,,X,X,E,X,,,X,X,,,S,X,X,,X,E
S1757/0590,M,15,III,X,F,,,X,X,X,X,,,D,X,,,E,D,X,,X,X
S1757/0591,M,13,III,X,D,,,X,X,E,X,,,X,X,,,F,X,X,,X,D
S1757/0592,M,13,III,X,X,,,F,E,D,X,,,X,X,,,F,D,X,,X,X
S1757/0593,M,11,II,X,D,,,X,X,X,X,,,C,X,,,S,D,X,,X,X
S1757/0594,M,12,II,X,D,,,X,X,X,X,,,X,X,,,E,D,X,,X,D
S1757/0595,M,10,II,X,X,,,X,X,X,X,,,X,D,,,S,X,C,,C,X
S1757/0596,M,10,II,X,C,,,X,X,D,X,,,X,X,,,S,X,X,,X,C
S1757/0597,M,11,II,X,X,,,E,D,C,X,,,X,X,,,E,X,X,,X,D
S1757/0598,M,18,IV,X,X,,,E,S,E,X,,,X,X,,,S,X,X,,X,F
S1757/0599,M,11,II,D,X,,,E,X,X,D,,,C,X,,,S,X,X,,X,X
S1757/0600,M,14,III,X,S,,,X,X,X,X,,,D,X,,,S,D,X,,X,X
S1757/0601,M,13,III,X,X,,,F,D,E,X,,,X,X,,,S,D,X,,X,X
S1757/0602,M,14,III,X,X,,,S,E,D,X,,,X,X,,,E,X,X,,X,E
S1757/0603,M,15,III,X,X,,,F,E,S,X,,,X,X,,,E,D,X,,X,X
S1757/0604,M,12,II,X,X,,,S,D,D,X,,,X,X,,,S,D,X,,X,X
S1757/0605,M,15,III,X,X,,,F,E,E,X,,,X,X,,,E,X,X,,X,E
S1757/0606,M,13,III,X,D,,,X,X,D,X,,,X,X,,,E,X,X,,X,E
S1757/0607,M,10,II,X,X,,,F,X,X,X,,,C,X,,,D,D,C,,X,X
S1757/0608,M,13,III,X,E,,,X,X,D,X,,,X,X,,,S,X,X,,X,D
S1757/0609,M,11,II,X,X,,,D,D,C,X,,,X,X,,,E,X,X,,X,D
S1757/0610,M,10,II,X,X,,,D,D,C,X,,,X,X,,,E,X,X,,X,C
S1757/0611,M,14,III,X,X,,,E,D,D,X,,,X,X,,,E,X,X,,X,S
S1757/0612,M,12,II,X,D,,,X,X,D,X,,,X,X,,,S,X,X,,X,D
S1757/0613,M,10,II,X,D,,,X,X,C,X,,,X,X,,,F,X,X,,X,C
S1757/0614,M,12,II,E,X,,,F,X,X,D,,,C,X,,,F,X,X,,X,X
S1757/0615,M,10,II,X,X,,,D,C,C,X,,,X,X,,,E,X,X,,X,D
S1757/0616,M,11,II,E,X,,,E,X,X,C,,,C,X,,,E,X,X,,X,X
S1757/0617,M,15,III,X,X,,,S,E,S,X,,,X,X,,,E,D,X,,X,X
S1757/0618,M,11,II,X,D,,,X,X,X,X,,,C,X,,,E,D,X,,X,X
S1757/0619,M,13,III,X,X,,,E,D,D,X,,,X,X,,,E,X,X,,X,E
S1757/0620,M,13,III,X,X,,,F,D,D,X,,,X,X,,,S,X,X,,X,E
S1757/0621,M,11,II,X,E,,,X,X,X,X,,,B,X,,,E,D,X,,X,X
S1757/0622,M,12,II,X,X,,,E,D,D,X,,,X,X,,,E,X,X,,X,D
S1757/0623,M,11,II,X,X,,,D,D,D,X,,,X,X,,,F,X,X,,X,C
S1757/0624,M,11,II,X,X,,,S,X,X,X,,,C,X,,,S,D,D,,X,X
S1757/0625,M,12,II,X,X,,,X,X,X,X,,,X,D,,,E,E,C,,X,X
S1757/0626,M,10,II,X,X,,,X,X,X,X,,,X,C,,,D,D,C,,X,X
S1757/0627,M,10,II,X,D,,,X,X,X,X,,,C,X,,,E,C,X,,X,X
S1757/0628,M,13,III,X,X,,,F,D,E,X,,,X,X,,,S,D,X,,X,X
S1757/0629,M,9,I,X,X,,,E,C,C,X,,,X,X,,,E,C,X,,X,X
S1757/0630,M,4,I,X,B,,,X,X,A,X,,,X,X,,,E,X,X,,X,A
S1757/0631,M,12,II,X,X,,,F,D,E,X,,,X,X,,,E,C,X,,X,X
S1757/0632,M,11,II,X,E,,,X,X,X,X,,,B,X,,,E,D,X,,X,X
S1757/0633,M,10,II,D,X,,,E,X,X,C,,,C,X,,,E,X,X,,X,X
S1757/0634,M,9,I,X,X,,,E,C,C,X,,,X,X,,,E,X,X,,X,C
S1757/0635,M,12,II,X,X,,,X,X,X,X,,,X,C,,,E,E,D,,X,X
S1757/0636,M,9,I,D,X,,,E,X,X,C,,,B,X,,,S,X,X,,X,X
S1757/0637,M,9,I,X,X,,,E,D,B,X,,,X,X,,,E,X,X,,X,C
S1757/0638,M,12,II,X,D,,,X,X,D,X,,,X,X,,,E,X,X,,X,D
S1757/0639,M,12,II,X,X,,,E,D,D,X,,,X,X,,,S,D,X,,X,X
S1757/0640,M,12,II,X,D,,,X,X,D,X,,,X,X,,,S,X,X,,X,D
S1757/0641,M,17,III,X,X,,,S,E,E,X,,,X,X,,,S,X,X,,X,F
S1757/0642,M,7,I,X,X,,,D,C,B,X,,,X,X,,,E,X,X,,X,B
S1757/0643,M,10,II,X,D,,,X,X,X,X,,,B,X,,,S,D,X,,X,X
S1757/0644,M,10,II,X,B,,,X,X,D,X,,,X,X,,,D,X,X,,X,D
S1757/0645,M,7,I,X,C,,,X,X,B,X,,,X,X,,,S,X,X,,X,B
S1757/0646,M,13,III,X,E,,,X,X,D,X,,,X,X,,,F,X,X,,X,D
S1757/0647,M,12,II,X,X,,,S,D,D,X,,,X,X,,,E,D,X,,X,X
S1757/0648,M,11,II,E,X,,,F,X,X,C,,,C,X,,,F,X,X,,X,X
S1757/0649,M,10,II,X,X,,,F,X,X,X,,,C,X,,,E,D,C,,X,X
S1757/0650,M,12,II,X,X,,,D,D,D,X,,,X,X,,,E,X,X,,X,D
S1757/0651,M,7,I,X,X,,,B,C,B,X,,,X,X,,,E,X,X,,X,B
S1757/0652,M,13,III,X,X,,,E,D,D,X,,,X,X,,,E,X,X,,X,E
S1757/0653,M,12,II,X,X,,,E,D,E,X,,,X,X,,,E,C,X,,X,X
S1757/0654,M,12,II,X,X,,,E,E,D,X,,,X,X,,,E,C,X,,X,X
S1757/0655,M,13,III,X,X,,,E,E,D,X,,,X,X,,,S,X,X,,X,D
S1757/0656,M,12,II,X,X,,,E,D,D,X,,,X,X,,,E,X,X,,X,D
S1757/0657,M,9,I,X,X,,,D,D,B,X,,,X,X,,,E,X,X,,X,C
S1757/0658,M,11,II,X,X,,,D,D,D,X,,,X,X,,,E,X,X,,X,C
S1757/0659,M,11,II,X,X,,,E,D,D,X,,,X,X,,,F,X,X,,X,C
S1757/0660,M,10,II,X,X,,,D,D,B,X,,,X,X,,,D,X,X,,X,D
S1757/0661,M,13,III,D,X,,,F,X,X,E,,,D,X,,,S,X,X,,X,X
S1757/0662,M,12,II,X,D,,,X,X,X,X,,,X,X,,,S,D,X,,X,D
S1757/0663,M,11,II,E,X,,,S,X,X,C,,,C,X,,,S,X,X,,X,X
S1757/0664,M,11,II,X,X,,,F,X,X,X,,,D,X,,,E,D,C,,X,X
S1757/0665,M,15,III,X,X,,,F,E,E,X,,,X,X,,,S,X,X,,X,E
S1757/0666,M,9,I,X,D,,,X,X,X,X,,,B,X,,,E,C,X,,X,X
S1757/0667,M,11,II,X,X,,,X,X,X,X,,,X,C,,,F,X,D,,D,X
S1757/0668,M,12,II,X,X,,,D,E,C,X,,,X,X,,,F,X,X,,X,D
S1757/0669,M,15,III,X,X,,,S,E,E,X,,,X,X,,,E,X,X,,X,E
S1757/0670,M,9,I,X,C,,,X,X,C,X,,,X,X,,,F,X,X,,X,C
S1757/0671,M,12,II,X,X,,,E,D,D,X,,,X,X,,,S,D,X,,X,X
S1757/0672,M,13,III,X,E,,,X,X,X,X,,,D,X,,,S,D,X,,X,X
S1757/0673,M,14,III,X,X,,,D,E,D,X,,,X,X,,,F,X,X,,X,E
S1757/0674,M,12,II,X,X,,,C,E,D,X,,,X,X,,,E,X,X,,X,C
S1757/0675,M,12,II,X,X,,,X,X,X,X,,,X,C,,,S,E,D,,X,X
S1757/0676,M,16,III,X,X,,,S,E,E,X,,,X,X,,,E,X,X,,X,S
S1770/0501,F,12,II,,X,,,X,,,,,X,X,D,,,S,X,D,,D,
S1770/0502,F,13,III,,X,,,X,,,,,F,X,D,,,F,X,D,,E,
S1770/0503,F,12,II,,X,,,X,,,,,X,X,D,,,S,X,D,,D,
S1770/0504,F,12,II,,X,,,X,,,,,D,X,D,,,E,D,D,,X,
S1770/0505,F,12,II,,X,,,X,,,,,F,X,D,,,E,X,D,,D,
S1770/0506,F,10,II,,X,,,X,,,,,S,X,X,,,F,D,C,,C,
S1770/0507,M,11,II,,X,,,X,,,,,X,X,D,,,E,D,C,,X,
S1770/0508,M,13,III,,X,,,X,,,,,F,X,X,,,F,E,D,,D,
S1770/0509,M,12,II,,X,,,X,,,,,S,X,D,,,F,D,D,,X,
S1770/0510,M,15,III,,X,,,X,,,,,F,X,E,,,F,E,E,,X,
S1770/0511,M,15,III,,X,,,X,,,,,F,X,X,,,F,S,E,,D,
S1770/0512,M,14,III,,S,,,X,,,,,F,D,X,,,E,D,X,,X,
S1770/0513,M,13,III,,X,,,X,,,,,X,X,D,,,F,E,D,,X,
S1770/0514,M,9,I,,X,,,X,,,,,X,X,C,,,E,C,C,,X,
S1770/0515,M,12,II,,X,,,X,,,,,E,X,D,,,F,X,D,,D,
S1770/0516,M,13,III,,X,,,X,,,,,F,X,D,,,S,E,D,,X,
S1770/0517,M,11,II,,X,,,S,,,,,F,C,X,,,S,D,D,,X,
S1770/0518,M,13,III,,X,,,X,,,,,X,X,D,,,F,X,E,,D,
S1770/0519,M,9,I,,X,,,X,,,,,F,X,X,,,E,C,C,,C,
S1822/0501,F,17,III,,,,,S,F,S,,,,,X,,,F,D,X,,X,
S1822/0502,F,15,III,,,,,F,S,E,,,,,X,,,S,D,X,,X,
S1822/0503,F,13,III,,,,,E,E,D,,,,,X,,,F,D,X,,X,
S1822/0504,F,19,IV,,,,,F,F,F,,,,,X,,,E,E,X,,X,
S1822/0505,F,17,III,,,,,F,F,S,,,,,X,,,S,D,X,,X,
S1822/0506,F,14,III,,,,,E,E,E,,,,,X,,,E,D,X,,X,
S1822/0507,F,13,III,,,,,S,E,E,,,,,X,,,F,C,X,,X,
S1822/0508,F,15,III,,,,,F,E,S,,,,,X,,,E,D,X,,X,
S1822/0509,F,12,II,,,,,S,D,D,,,,,X,,,E,D,X,,X,
S1822/0510,F,15,III,,,,,F,E,E,,,,,X,,,S,E,X,,X,
S1822/0511,F,15,III,,,,,S,S,E,,,,,X,,,S,D,X,,X,
S1822/0512,F,11,II,,,,,X,X,X,,,,,C,,,E,D,D,,X,
S1822/0513,F,13,III,,,,,X,X,X,,,,,D,,,F,E,D,,X,
S1822/0514,F,15,III,,,,,X,X,X,,,,,E,,,F,E,E,,X,
S1822/0515,F,15,III,,,,,F,E,S,,,,,X,,,E,D,X,,X,
S1822/0516,F,11,II,,,,,X,X,X,,,,,C,,,E,X,D,,D,
S1822/0517,F,17,III,,,,,F,S,F,,,,,X,,,E,D,X,,X,
S1822/0518,F,15,III,,,,,F,S,E,,,,,X,,,F,D,X,,X,
S1822/0519,F,10,II,,,,,X,X,X,,,,,C,,,E,X,C,,D,
S1822/0520,F,9,I,,,,,X,X,X,,,,,C,,,E,C,C,,X,
S1822/0521,F,13,III,,,,,X,X,X,,,,,D,,,S,X,E,,D,
S1822/0522,F,18,IV,,,,,F,F,F,,,,,X,,,F,D,X,,X,
S1822/0523,F,15,III,,,,,F,E,S,,,,,X,,,E,D,X,,X,
S1822/0524,F,11,II,,,,,X,X,X,,,,,C,,,E,X,D,,D,
S1822/0525,F,15,III,,,,,F,S,E,,,,,X,,,S,D,X,,X,
S1822/0526,F,15,III,,,,,S,E,S,,,,,X,,,S,D,X,,X,
S1822/0527,F,13,III,,,,,X,X,X,,,,,D,,,E,X,E,,D,
S1822/0528,F,11,II,,,,,E,D,D,,,,,X,,,D,C,X,,X,
S1822/0529,F,11,II,,,,,F,D,D,,,,,X,,,S,C,X,,X,
S1888/0501,F,8,I,C,X,,,E,,,C,,,B,X,,,E,X,X,,X,
S1888/0502,F,7,I,X,X,,,X,,,X,,,X,C,,,D,X,B,,B,
S1888/0505,F,11,II,X,X,,,S,,,X,,,C,X,,,E,D,D,,X,
S1888/0507,F,10,II,X,X,,,X,,,X,,,X,C,,,E,X,D,,C,
S1888/0508,F,6,I,X,X,,,X,,,X,,,X,B,,,D,X,C,,A,
S1888/0510,F,9,I,X,X,,,X,,,X,,,X,C,,,D,C,C,,X,
S1888/0511,F,10,II,X,X,,,X,,,X,,,X,C,,,E,X,D,,C,
S1888/0512,F,6,I,X,X,,,X,,,X,,,X,B,,,E,X,C,,A,
S1888/0513,M,10,II,X,X,,,X,,,X,,,X,X,,,E,D,C,,C,
S1888/0514,M,9,I,X,X,,,X,,,X,,,X,D,,,D,X,C,,B,
S1888/0515,M,11,II,X,D,,,X,,,X,,,C,X,,,D,D,X,,X,
S1888/0516,M,6,I,X,X,,,X,,,X,,,X,B,,,D,X,B,,B,
S1888/0517,M,10,II,X,X,,,X,,,X,,,X,X,,,D,D,C,,C,
S1888/0518,M,11,II,X,X,,,X,,,X,,,X,X,,,E,D,C,,D,
S1888/0519,M,9,I,D,X,,,S,,,B,,,C,X,,,E,X,X,,X,
S1888/0520,M,9,I,X,X,,,X,,,X,,,X,C,,,E,C,C,,X,
S1888/0521,M,7,I,X,X,,,X,,,X,,,X,B,,,D,X,C,,B,
S1888/0522,M,12,II,X,X,,,X,,,X,,,X,D,,,E,D,D,,X,
S1888/0523,M,8,I,X,X,,,X,,,X,,,X,X,,,D,C,C,,B,
S1939/0501,F,12,II,,,,,F,D,D,,,,X,X,,,S,D,X,,X,
S1939/0502,F,10,II,,,,,X,X,X,,,,X,X,,,S,C,D,,C,
S1939/0503,F,9,I,,,,,S,C,C,,,,X,X,,,S,C,X,,X,
S1939/0504,F,9,I,,,,,X,X,X,,,,X,C,,,E,X,C,,C,
S1939/0505,F,12,II,,,,,F,D,D,,,,X,X,,,S,D,X,,X,
S1939/0506,F,14,III,,,,,F,E,E,,,,X,X,,,F,D,X,,X,
S1939/0507,F,10,II,,,,,D,C,C,,,,X,X,,,S,D,X,,X,
S1939/0508,F,12,II,,,,,X,X,X,,,,X,X,,,F,D,D,,D,
S1939/0509,F,13,III,,,,,F,D,E,,,,X,X,,,S,D,X,,X,
S1939/0510,F,9,I,,,,,E,C,C,,,,X,X,,,S,C,X,,X,
S1939/0511,F,15,III,,,,,F,D,F,,,,X,X,,,E,D,X,,X,
S1939/0512,F,12,II,,,,,F,D,D,,,,X,X,,,S,D,X,,X,
S1939/0513,F,11,II,,,,,X,X,X,,,,X,D,,,E,X,D,,C,
S1939/0514,F,11,II,,,,,F,X,X,,,,C,X,,,S,D,D,,X,
S1939/0515,F,8,I,,,,,E,C,C,,,,X,X,,,D,B,X,,X,
S1939/0516,F,13,III,,,,,F,D,E,,,,X,X,,,F,D,X,,X,
S1939/0517,F,12,II,,,,,X,X,X,,,,X,D,,,S,D,D,,X,
S1939/0518,F,11,II,,,,,X,X,X,,,,X,D,,,F,D,C,,X,
S1939/0519,F,9,I,,,,,X,X,X,,,,X,B,,,E,X,D,,C,
S1939/0520,F,9,I,,,,,S,C,C,,,,X,X,,,E,C,X,,X,
S1939/0521,F,11,II,,,,,F,C,D,,,,X,X,,,D,D,X,,X,
S1939/0522,F,10,II,,,,,X,X,X,,,,X,X,,,S,D,C,,C,
S1939/0523,F,11,II,,,,,S,D,D,,,,X,X,,,S,C,X,,X,
S1939/0524,F,13,III,,,,,F,D,E,,,,X,X,,,S,D,X,,X,
S1939/0525,F,12,II,,,,,F,D,D,,,,X,X,,,S,D,X,,X,
S1939/0526,F,13,III,,,,,F,E,E,,,,X,X,,,F,C,X,,X,
S1939/0527,F,11,II,,,,,X,X,X,,,,X,X,,,S,D,D,,C,
S1939/0528,F,14,III,,,,,F,E,E,,,,X,X,,,S,D,X,,X,
