CNO,SEX,AGGT,DIV,ACCOUNTANCY,ADV/MATHS,AGRICULTURE,ARABIC,BAM,BIOLOGY,CHEMISTRY,COMMERCE,COMP/SCIENCE,DIVINITY,ECONOMICS,ENGLISH,F & HN NUTRITION,FRENCH,G/STUDIES,GEOGR,HISTORY,IS/KNOWLEDGE,KISWAHILI,PHYSICS
P0110/0697,M,11,II,X,X,,,X,X,X,,,X,X,D,X,,F,C,D,,X,X
P0110/0698,M,12,II,X,X,,,F,X,X,,,X,D,X,X,,S,D,D,,X,X
P0110/0699,M,-,ABS,X,X,,,X,X,X,,,X,X,X,X,,X,X,X,,X,X
P0110/0700,M,21,0,X,X,,,F,F,F,,,X,X,X,X,,F,F,X,,X,X
P0110/0701,M,-,0,X,X,,,X,F,X,,,X,X,X,X,,X,X,X,,X,S
P0110/0702,M,-,0,X,X,,,X,X,X,,,D,X,X,X,,X,X,X,,X,X
P0110/0703,M,15,III,X,X,,,X,X,X,,,X,X,S,X,,S,D,E,,X,X
P0110/0704,M,16,III,X,X,,,X,X,X,,,X,X,F,X,,F,X,E,,D,X
P0110/0705,M,16,III,X,X,,,X,X,X,,,X,X,F,X,,F,X,E,,D,X
P0110/0706,M,14,III,X,X,,,X,X,X,,,X,X,X,X,,F,S,E,,C,X
P0110/0707,M,11,II,X,X,,,F,X,X,,,X,C,X,X,,F,D,D,,X,X
P0110/0708,M,18,IV,X,X,,,X,X,X,,,X,X,S,X,,F,X,F,,E,X
P0110/0709,M,17,III,X,F,,,X,X,X,,,X,S,X,X,,F,D,X,,X,X
P0112/0501,F,14,III,,X,,,X,X,X,,,,X,E,,,F,X,E,,D,X
P0112/0502,F,20,0,,X,,,X,X,X,,,,X,F,,,F,X,F,,S,X
P0112/0503,F,21,0,,X,,,X,X,X,,,,X,F,,,F,F,F,,X,X
P0112/0504,F,14,III,,X,,,X,X,X,,,,X,S,,,F,X,D,,D,X
P0112/0505,F,19,IV,,X,,,X,X,X,,,,X,X,,,F,F,F,,E,X
P0112/0506,F,18,IV,,X,,,X,X,X,,,,X,F,,,F,X,F,,D,X
P0112/0507,F,14,III,,X,,,X,X,X,,,,X,E,,,F,X,E,,D,X
P0112/0508,F,16,III,,X,,,X,X,X,,,,X,S,,,F,X,E,,E,X
P0112/0509,F,13,III,,X,,,X,X,X,,,,X,E,,,F,X,D,,D,X
P0112/0510,F,16,III,,X,,,X,X,X,,,,X,F,,,F,X,E,,D,X
P0112/0511,F,15,III,,X,,,X,X,X,,,,X,S,,,F,X,E,,D,X
P0112/0512,F,15,III,,X,,,X,X,X,,,,X,S,,,F,X,E,,D,X
P0112/0513,F,17,III,,X,,,X,X,X,,,,X,F,,,F,E,E,,X,X
P0112/0514,F,8,I,,X,,,X,X,X,,,,X,X,,,S,C,C,,B,X
P0112/0515,F,14,III,,X,,,X,X,X,,,,X,E,,,S,X,E,,D,X
P0112/0516,F,19,IV,,X,,,X,X,X,,,,X,F,,,F,X,F,,E,X
P0112/0517,F,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0518,F,11,II,,X,,,X,X,X,,,,X,X,,,F,D,D,,C,X
P0112/0519,F,13,III,,X,,,X,X,X,,,,X,E,,,F,X,E,,C,X
P0112/0520,F,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0521,F,12,II,,X,,,X,X,X,,,,X,X,,,F,E,D,,C,X
P0112/0522,F,14,III,,X,,,X,X,X,,,,X,X,,,F,D,S,,D,X
P0112/0523,F,12,II,,X,,,X,X,X,,,,X,X,,,F,D,D,,D,X
P0112/0524,F,14,III,,X,,,X,X,X,,,,X,S,,,S,X,E,,C,X
P0112/0525,F,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0526,F,18,IV,,X,,,X,X,X,,,,X,X,,,F,F,S,,E,X
P0112/0527,F,12,II,,X,,,X,X,X,,,,X,E,,,F,X,D,,C,X
P0112/0528,F,13,III,,X,,,X,X,X,,,,X,E,,,F,X,E,,C,X
P0112/0529,F,12,II,,X,,,X,X,X,,,,X,S,,,F,X,C,,C,X
P0112/0530,F,14,III,,X,,,X,X,X,,,,X,F,,,F,X,D,,C,X
P0112/0531,F,15,III,,X,,,X,X,X,,,,X,X,,,F,D,F,,D,X
P0112/0532,F,12,II,,X,,,X,X,X,,,,X,D,,,F,X,E,,C,X
P0112/0533,F,12,II,,X,,,X,X,X,,,,X,X,,,S,D,E,,C,X
P0112/0534,F,12,II,,X,,,X,X,X,,,,X,S,,,S,X,C,,C,X
P0112/0535,F,19,IV,,X,,,X,X,X,,,,X,F,,,F,X,F,,E,X
P0112/0536,F,18,IV,,X,,,X,X,X,,,,X,F,,,F,X,F,,D,X
P0112/0537,F,15,III,,X,,,X,X,X,,,,X,S,,,F,X,E,,D,X
P0112/0538,F,13,III,,X,,,X,X,X,,,,X,E,,,F,X,E,,C,X
P0112/0539,F,19,IV,,X,,,X,X,X,,,,X,F,,,F,X,F,,E,X
P0112/0540,F,19,IV,,X,,,X,X,X,,,,X,F,,,F,X,F,,E,X
P0112/0541,F,15,III,,X,,,X,X,X,,,,X,S,,,F,X,S,,C,X
P0112/0542,M,14,III,,X,,,X,X,X,,,,X,E,,,F,E,D,,X,X
P0112/0543,M,9,I,,X,,,X,X,X,,,,X,X,,,F,C,C,,C,X
P0112/0544,M,-,0,,F,,,X,X,X,,,,X,X,,,F,X,X,,X,F
P0112/0545,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0546,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0547,M,16,III,,X,,,X,X,X,,,,X,F,,,F,X,S,,C,X
P0112/0548,M,17,III,,X,,,X,X,X,,,,X,F,,,F,X,E,,E,X
P0112/0549,M,18,IV,,X,,,X,X,X,,,,X,F,,,F,X,F,,D,X
P0112/0550,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0551,M,19,IV,,X,,,X,X,X,,,,X,F,,,F,X,F,,E,X
P0112/0552,M,13,III,,X,,,X,X,X,,,,X,X,,,F,C,E,,E,X
P0112/0553,M,20,0,,X,,,X,S,F,,,,X,X,,,F,X,X,,X,F
P0112/0554,M,18,IV,,X,,,X,X,X,,,,X,F,,,F,X,S,,E,X
P0112/0555,M,15,III,,X,,,F,D,D,,,,X,X,,,F,X,X,,X,F
P0112/0556,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0557,M,11,II,,X,,,X,X,X,,,,X,X,,,F,D,D,,C,X
P0112/0558,M,16,III,,X,,,X,X,X,,,,X,X,,,F,S,S,,D,X
P0112/0559,M,18,IV,,F,,,X,X,X,,,,F,X,,,F,D,X,,X,X
P0112/0560,M,17,III,,F,,,X,X,X,,,,X,X,,,F,C,X,,X,F
P0112/0561,M,13,III,,X,,,X,X,X,,,,X,X,,,F,E,D,,D,X
P0112/0562,M,15,III,,X,,,X,X,X,,,,X,S,,,F,X,E,,D,X
P0112/0563,M,14,III,,X,,,X,X,X,,,,X,S,,,F,D,D,,X,X
P0112/0564,M,21,0,,F,,,X,X,F,,,,X,X,,,F,X,X,,X,F
P0112/0565,M,18,IV,,F,,,X,X,X,,,,E,X,,,F,S,X,,X,X
P0112/0566,M,13,III,,X,,,X,X,X,,,,X,D,,,F,X,E,,D,X
P0112/0567,M,13,III,,X,,,X,X,X,,,,X,X,,,F,E,D,,D,X
P0112/0568,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0569,M,21,0,,X,,,F,F,F,,,,X,X,,,F,X,X,,X,F
P0112/0570,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0571,M,20,0,,X,,,X,X,X,,,,X,X,,,F,S,F,,F,X
P0112/0572,M,-,IV,,X,,,X,X,X,,,,X,X,,,F,E,S,,X,X
P0112/0573,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0574,M,16,III,,X,,,X,X,X,,,,X,F,,,F,E,D,,X,X
P0112/0575,M,19,IV,,X,,,X,X,X,,,,X,X,,,F,S,F,,S,X
P0112/0576,M,15,III,,X,,,X,X,X,,,,X,X,,,F,E,E,,E,X
P0112/0577,M,14,III,,X,,,X,X,X,,,,X,E,,,F,X,E,,D,X
P0112/0578,M,21,0,,X,,,X,X,X,,,,X,X,,,F,F,F,,F,X
P0112/0579,M,13,III,,X,,,X,X,X,,,,X,X,,,F,E,D,,D,X
P0112/0580,M,12,II,,X,,,X,X,X,,,,X,E,,,S,X,C,,D,X
P0112/0581,M,16,III,,X,,,X,X,X,,,,X,F,,,F,X,E,,D,X
P0112/0582,M,17,III,,X,,,X,X,X,,,,X,X,,,F,E,F,,E,X
P0112/0583,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0584,M,11,II,,X,,,X,X,X,,,,X,X,,,S,D,D,,C,X
P0112/0585,M,15,III,,X,,,X,X,X,,,,X,X,,,F,E,E,,E,X
P0112/0586,M,15,III,,X,,,X,X,X,,,,X,X,,,F,S,E,,D,X
P0112/0587,M,18,IV,,X,,,F,E,S,,,,X,X,,,F,X,X,,X,F
P0112/0588,M,10,II,,X,,,X,X,X,,,,X,X,,,S,C,D,,C,X
P0112/0589,M,14,III,,F,,,X,X,X,,,,D,X,,,F,C,X,,X,X
P0112/0590,M,16,III,,X,,,X,X,X,,,,X,F,,,F,X,E,,D,X
P0112/0591,M,18,IV,,X,,,X,X,X,,,,X,F,,,F,E,S,,X,X
P0112/0592,M,14,III,,X,,,X,X,X,,,,X,S,,,F,D,D,,X,X
P0112/0593,M,12,II,,X,,,X,X,X,,,,X,E,,,E,C,D,,X,X
P0112/0594,M,12,II,,X,,,X,X,X,,,,X,E,,,S,X,D,,C,X
P0112/0595,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0596,M,18,IV,,F,,,X,X,X,,,,S,X,,,F,E,X,,X,X
P0112/0597,M,13,III,,X,,,X,X,X,,,,X,S,,,F,X,D,,C,X
P0112/0598,M,12,II,,X,,,X,X,X,,,,X,X,,,F,D,D,,D,X
P0112/0599,M,15,III,,X,,,X,X,X,,,,X,F,,,F,X,D,,D,X
P0112/0600,M,17,III,,X,,,X,X,X,,,,X,X,,,F,F,S,,D,X
P0112/0601,M,-,0,,X,,,F,X,X,,,,X,X,,,F,X,X,,X,X
P0112/0602,M,16,III,,X,,,X,X,X,,,,X,F,,,F,E,D,,X,X
P0112/0603,M,14,III,,X,,,X,X,X,,,,X,X,,,F,E,E,,D,X
P0112/0604,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0605,M,17,III,,X,,,X,X,X,,,,X,F,,,F,X,E,,E,X
P0112/0606,M,20,0,,X,,,F,X,X,,,,F,X,,,F,F,S,,X,X
P0112/0607,M,20,0,,X,,,F,F,F,,,,X,X,,,S,S,X,,X,X
P0112/0608,M,13,III,,X,,,X,X,X,,,,X,E,,,F,D,D,,X,X
P0112/0609,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0610,M,15,III,,X,,,X,X,X,,,,X,F,,,F,X,E,,C,X
P0112/0611,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0612,M,19,IV,,F,,,X,X,F,,,,X,X,,,F,X,X,,X,E
P0112/0613,M,12,II,,X,,,X,X,X,,,,X,X,,,S,D,E,,C,X
P0112/0614,M,20,0,,F,,,X,X,X,,,,X,X,,,F,S,X,,X,F
P0112/0615,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0616,M,13,III,,X,,,X,X,X,,,,X,X,,,F,D,D,,E,X
P0112/0617,M,17,III,,X,,,X,X,X,,,,X,S,,,F,X,S,,E,X
P0112/0618,M,12,II,,X,,,X,X,X,,,,X,E,,,S,X,C,,D,X
P0112/0619,M,18,IV,,X,,,X,X,X,,,,X,F,,,F,X,F,,D,X
P0112/0620,M,15,III,,X,,,X,X,X,,,,X,F,,,F,D,D,,X,X
P0112/0621,M,13,III,,X,,,X,X,X,,,,X,E,,,F,D,D,,X,X
P0112/0622,M,16,III,,X,,,X,X,X,,,,X,F,,,F,X,E,,D,X
P0112/0623,M,15,III,,X,,,X,X,X,,,,X,S,,,F,X,D,,E,X
P0112/0624,M,12,II,,X,,,X,X,X,,,,X,X,,,F,E,D,,C,X
P0112/0625,M,20,0,,X,,,X,X,X,,,,X,F,,,F,X,F,,S,X
P0112/0626,M,10,II,,X,,,X,X,X,,,,X,D,,,S,C,C,,X,X
P0112/0627,M,13,III,,X,,,X,X,X,,,,X,S,,,F,C,D,,X,X
P0112/0628,M,15,III,,X,,,X,X,X,,,,X,X,,,F,E,E,,E,X
P0112/0629,M,11,II,,X,,,X,X,X,,,,X,X,,,F,D,D,,C,X
P0112/0630,M,20,0,,X,,,X,X,X,,,,X,F,,,F,X,F,,S,X
P0112/0631,M,16,III,,X,,,X,X,X,,,,X,S,,,S,X,E,,E,X
P0112/0632,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0112/0633,M,11,II,,X,,,X,X,X,,,,X,X,,,E,C,D,,D,X
P0112/0634,M,20,0,,X,,,X,X,X,,,,X,F,,,F,F,S,,X,X
P0112/0635,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P0116/0501,F,17,III,,X,,,X,,,,,,X,F,,,F,X,F,,C,
P0116/0502,F,19,IV,,X,,,X,,,,,,X,F,,,F,X,F,,E,
P0116/0503,F,14,III,,X,,,X,,,,,,X,S,,,F,X,E,,C,
P0116/0504,F,16,III,,X,,,X,,,,,,X,F,,,F,X,E,,D,
P0116/0505,F,18,IV,,X,,,X,,,,,,X,F,,,F,X,F,,D,
P0116/0506,F,21,0,,F,,,X,,,,,,F,X,,,F,F,X,,X,
P0116/0507,F,16,III,,X,,,X,,,,,,X,X,,,F,E,F,,D,
P0116/0508,F,18,IV,,X,,,X,,,,,,X,F,,,F,X,F,,D,
P0116/0509,F,14,III,,X,,,X,,,,,,X,X,,,F,S,E,,C,
P0116/0510,F,18,IV,,X,,,X,,,,,,X,F,,,F,X,F,,D,
P0116/0511,F,17,III,,X,,,X,,,,,,X,X,,,F,F,S,,D,
P0116/0512,F,14,III,,X,,,X,,,,,,X,X,,,F,S,E,,C,
P0116/0513,F,14,III,,X,,,X,,,,,,X,X,,,F,E,S,,C,
P0116/0514,F,-,0,,X,,,X,,,,,,X,X,,,F,S,F,,X,
P0116/0515,F,15,III,,X,,,X,,,,,,X,S,,,F,X,S,,C,
P0116/0516,F,17,III,,X,,,X,,,,,,X,F,,,F,X,S,,D,
P0116/0517,F,18,IV,,X,,,X,,,,,,X,F,,,F,X,F,,D,
P0116/0518,F,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0116/0519,M,16,III,,X,,,X,,,,,,X,F,,,F,X,E,,D,
P0116/0520,M,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0116/0521,M,16,III,,X,,,X,,,,,,X,F,,,F,X,E,,D,
P0116/0522,M,15,III,,X,,,X,,,,,,X,X,,,F,E,F,,C,
P0116/0523,M,15,III,,X,,,X,,,,,,X,S,,,F,D,E,,X,
P0116/0524,M,17,III,,X,,,X,,,,,,X,S,,,F,S,E,,X,
P0116/0525,M,18,IV,,X,,,X,,,,,,X,F,,,F,X,S,,E,
P0116/0526,M,17,III,,X,,,X,,,,,,X,F,,,F,X,S,,D,
P0116/0527,M,16,III,,X,,,X,,,,,,X,F,,,F,X,E,,D,
P0116/0528,M,18,IV,,X,,,X,,,,,,X,X,,,F,S,F,,E,
P0116/0529,M,12,II,,X,,,X,,,,,,X,X,,,S,D,E,,C,
P0116/0530,M,15,III,,X,,,X,,,,,,X,S,,,F,X,S,,C,
P0116/0531,M,15,III,,X,,,X,,,,,,X,X,,,F,S,D,,E,
P0116/0532,M,14,III,,X,,,X,,,,,,X,X,,,F,E,E,,D,
P0116/0533,M,14,III,,X,,,X,,,,,,X,X,,,F,E,S,,C,
P0116/0534,M,15,III,,X,,,X,,,,,,X,S,,,F,X,E,,D,
P0116/0535,M,15,III,,X,,,X,,,,,,X,F,,,F,X,E,,C,
P0116/0536,M,16,III,,X,,,X,,,,,,X,F,,,S,X,E,,D,
P0116/0537,M,19,IV,,F,,,X,,,,,,F,X,,,F,E,X,,X,
P0116/0538,M,16,III,,X,,,X,,,,,,X,F,,,F,X,E,,D,
P0116/0539,M,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0116/0540,M,17,III,,X,,,X,,,,,,X,F,,,F,X,S,,D,
P0116/0541,M,15,III,,X,,,X,,,,,,X,F,,,F,X,E,,C,
P0116/0542,M,16,III,,F,,,X,,,,,,E,X,,,F,D,X,,X,
P0116/0544,M,13,III,,X,,,X,,,,,,X,X,,,F,E,E,,C,
P0116/0545,M,18,IV,,X,,,X,,,,,,X,X,,,F,F,F,,D,
P0116/0546,M,16,III,,X,,,X,,,,,,X,X,,,F,E,F,,D,
P0116/0547,M,21,0,,F,,,X,,,,,,F,X,,,F,F,X,,X,
P0116/0548,M,13,III,,X,,,X,,,,,,X,E,,,F,X,E,,C,
P0116/0549,M,18,IV,,X,,,X,,,,,,X,F,,,F,X,F,,D,
P0116/0550,M,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0116/0551,M,17,III,,F,,,X,,,,,,E,X,,,F,E,X,,X,
P0116/0552,M,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0116/0553,M,16,III,,X,,,X,,,,,,X,X,,,F,E,F,,D,
P0116/0554,M,14,III,,X,,,X,,,,,,X,X,,,F,E,E,,D,
P0116/0555,M,12,II,,X,,,X,,,,,,X,D,,,F,C,E,,X,
P0116/0556,M,17,III,,X,,,X,,,,,,X,F,,,F,X,F,,C,
P0116/0557,M,15,III,,X,,,X,,,,,,X,S,,,F,X,E,,D,
P0116/0558,M,20,0,,F,,,X,,,,,,F,X,,,F,S,X,,X,
P0116/0559,M,16,III,,X,,,X,,,,,,X,S,,,F,X,S,,D,
P0116/0560,M,11,II,,X,,,X,,,,,,X,X,,,F,D,D,,C,
P0116/0561,M,15,III,,X,,,X,,,,,,X,E,,,F,X,S,,D,
P0116/0562,M,15,III,,X,,,X,,,,,,X,E,,,F,X,E,,E,
P0116/0563,M,17,III,,X,,,X,,,,,,X,X,,,F,F,S,,D,
P0116/0564,M,18,IV,,X,,,X,,,,,,X,X,,,F,F,S,,E,
P0116/0565,M,17,III,,X,,,X,,,,,,X,X,,,F,F,F,,C,
P0116/0566,M,14,III,,X,,,X,,,,,,X,E,,,F,X,S,,C,
P0116/0567,M,14,III,,X,,,X,,,,,,X,S,,,F,X,E,,C,
P0116/0568,M,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P0116/0569,M,14,III,,X,,,X,,,,,,X,X,,,F,D,F,,C,
P0116/0570,M,19,IV,,X,,,X,,,,,,X,F,,,F,X,F,,E,
P0116/0571,M,19,IV,,X,,,X,,,,,,X,F,,,F,X,F,,E,
P0116/0572,M,14,III,,X,,,X,,,,,,X,E,,,F,D,E,,X,
P0116/0573,M,15,III,,X,,,F,,,,,,E,X,,,S,E,E,,X,
P0119/0501,F,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0119/0502,F,15,III,X,X,,,X,X,X,X,,,X,X,,,F,S,S,,C,X
P0119/0503,F,-,0,F,X,,,F,X,X,F,,,X,X,,,F,X,X,,X,X
P0119/0504,F,13,III,X,X,,,X,X,X,X,,,X,E,,,F,X,E,,C,X
P0119/0505,F,14,III,X,X,,,X,X,X,X,,,X,E,,,F,X,E,,D,X
P0119/0506,F,13,III,X,X,,,X,X,X,X,,,X,X,,,S,D,E,,D,X
P0119/0507,F,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0119/0508,F,12,II,X,X,,,X,X,X,X,,,X,X,,,F,E,D,,C,X
P0119/0509,F,18,IV,X,X,,,X,X,X,X,,,X,F,,,F,X,S,,E,X
P0119/0510,F,16,III,X,X,,,X,X,X,X,,,X,F,,,F,X,E,,D,X
P0119/0511,F,18,IV,X,X,,,X,X,X,X,,,X,F,,,F,X,F,,D,X
P0119/0512,F,15,III,X,X,,,X,E,S,X,,,X,X,,,F,D,X,,X,X
P0119/0513,M,15,III,X,X,,,X,X,X,X,,,X,F,,,F,X,E,,C,X
P0119/0514,M,11,II,X,X,,,X,X,X,X,,,X,X,,,F,C,D,,D,X
P0119/0515,M,12,II,X,X,,,X,X,X,X,,,X,E,,,F,X,D,,C,X
P0119/0516,M,18,IV,X,X,,,X,X,X,X,,,X,X,,,F,F,S,,E,X
P0119/0517,M,-,0,X,F,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0119/0518,M,19,IV,X,X,,,X,X,X,X,,,X,F,,,F,X,F,,E,X
P0119/0519,M,19,IV,X,X,,,X,X,X,X,,,X,F,,,F,X,F,,E,X
P0119/0520,M,15,III,X,X,,,X,X,X,X,,,X,F,,,F,X,E,,C,X
P0119/0521,M,18,IV,X,X,,,X,X,X,X,,,X,F,,,F,X,F,,D,X
P0119/0522,M,18,IV,X,X,,,X,X,X,X,,,X,F,,,F,X,F,,D,X
P0119/0523,M,10,II,X,X,,,X,X,X,X,,,X,X,,,S,C,C,,D,X
P0119/0524,M,20,0,X,X,,,F,S,F,X,,,X,X,,,F,X,X,,X,F
P0119/0525,M,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0119/0526,M,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0119/0527,M,17,III,X,X,,,F,X,X,X,,,F,X,,,F,E,E,,X,X
P0119/0528,M,17,III,X,X,,,X,X,X,X,,,X,F,,,F,X,S,,D,X
P0119/0529,M,18,IV,X,X,,,X,X,X,X,,,X,F,,,F,X,E,,S,X
P0119/0530,M,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0119/0531,M,-,IV,X,X,,,X,D,S,X,,,X,X,,,X,X,X,,X,X
P0119/0532,M,15,III,X,X,,,X,X,X,X,,,X,X,,,F,S,E,,D,X
P0119/0533,M,17,III,X,F,,,X,X,E,X,,,X,X,,,F,X,X,,X,E
P0119/0534,M,-,IV,X,X,,,X,E,F,X,,,X,X,,,X,X,X,,X,X
P0119/0535,M,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0119/0536,M,21,0,X,X,,,X,X,X,X,,,X,F,,,F,X,F,,F,X
P0119/0537,M,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,,X,X
P0123/0501,F,18,IV,,,,,X,X,X,,,,,F,,,F,X,S,,E,
P0123/0502,F,14,III,,,,,F,E,E,,,,,X,,,F,D,X,,X,
P0123/0503,M,-,ABS,,,,,X,X,X,,,,,X,,,X,X,X,,X,
P0123/0504,M,20,0,,,,,X,X,X,,,,,F,,,F,F,S,,X,
P0129/0501,F,12,II,,X,,X,,,,,,,X,E,,,F,X,D,,C,
P0129/0502,F,12,II,,X,,X,,,,,,,X,D,,,S,X,E,,C,
P0129/0503,F,14,III,,X,,X,,,,,,,X,S,,,F,X,E,,C,
P0129/0504,F,18,IV,,X,,X,,,,,,,X,F,,,F,X,S,,E,
P0129/0505,F,14,III,,X,,X,,,,,,,X,S,,,F,X,E,,C,
P0129/0506,F,18,IV,,X,,X,,,,,,,X,F,,,F,E,S,,X,
P0129/0507,F,11,II,,X,,X,,,,,,,X,X,,,F,C,E,,C,
P0129/0508,M,19,IV,,X,,X,,,,,,,X,X,,,F,F,F,,E,
P0129/0509,M,15,III,,X,,X,,,,,,,X,X,,,F,S,E,,D,
P0129/0510,M,13,III,,X,,X,,,,,,,X,E,,,E,D,D,,X,
P0129/0511,M,14,III,,X,,X,,,,,,,X,X,,,F,D,E,,E,
P0129/0512,M,17,III,,X,,X,,,,,,,X,F,,,X,X,E,,E,
P0129/0513,M,11,II,,X,,X,,,,,,,X,D,,,F,X,D,,C,
P0129/0514,M,11,II,,X,,X,,,,,,,X,X,,,F,D,D,,C,
P0129/0515,M,14,III,,X,,X,,,,,,,X,E,,,F,D,E,,X,
P0129/0516,M,19,IV,,X,,X,,,,,,,X,F,,,F,X,F,,E,
P0129/0517,M,11,II,,X,,X,,,,,,,X,X,,,F,D,D,,C,
P0129/0518,M,12,II,,X,,X,,,,,,,X,X,,,F,D,D,,D,
P0129/0519,M,13,III,,X,,X,,,,,,,X,E,,,F,X,D,,D,
P0129/0520,M,16,III,,X,,X,,,,,,,X,X,,,S,D,F,,E,
P0129/0521,M,11,II,,X,,X,,,,,,,X,D,,,F,X,D,,C,
P0129/0522,M,13,III,,X,,X,,,,,,,X,S,,,S,C,D,,X,
P0129/0523,M,13,III,,X,,X,,,,,,,X,X,,,F,D,E,,D,
P0129/0524,M,18,IV,,X,,X,,,,,,,X,F,,,F,X,S,,E,
P0129/0525,M,16,III,,X,,X,,,,,,,X,F,,,F,X,E,,D,
P0129/0526,M,10,II,,X,,X,,,,,,,X,X,,,F,C,C,,D,
P0129/0527,M,17,III,,F,,X,,,,,,,E,X,,,F,E,X,,X,
P0129/0528,M,15,III,,X,,S,,,,,,,X,F,,,F,X,E,,D,
P0129/0529,M,17,III,,X,,X,,,,,,,X,F,,,F,X,S,,D,
P0129/0530,M,10,II,,X,,X,,,,,,,X,X,,,F,C,D,,C,
P0129/0531,M,12,II,,X,,X,,,,,,,X,X,,,F,D,D,,D,
P0129/0532,M,19,IV,,X,,X,,,,,,,X,F,,,F,X,F,,E,
P0129/0533,M,16,III,,X,,X,,,,,,,X,F,,,F,X,E,,D,
P0129/0534,M,14,III,,X,,X,,,,,,,X,X,,,F,S,E,,C,
P0129/0535,M,17,III,,X,,X,,,,,,,X,X,,,F,S,F,,D,
P0129/0536,M,15,III,,X,,X,,,,,,,X,S,,,X,D,E,,X,
P0129/0537,M,11,II,,X,,X,,,,,,,X,X,,,F,D,C,,D,
P0129/0538,M,18,IV,,X,,X,,,,,,,X,X,,,F,S,F,,E,
P0129/0539,M,-,ABS,,X,,X,,,,,,,X,X,,,X,X,X,,X,
P0129/0540,M,12,II,,X,,X,,,,,,,X,X,,,F,D,D,,D,
P0129/0541,M,16,III,,X,,X,,,,,,,X,F,,,F,X,E,,D,
P0129/0542,M,16,III,,X,,X,,,,,,,X,F,,,F,X,S,,C,
P0129/0543,M,17,III,,X,,X,,,,,,,X,X,,,F,S,F,,D,
P0129/0544,M,17,III,,X,,X,,,,,,,X,S,,,F,S,E,,X,
P0129/0545,M,-,IV,,F,,X,,,,,,,D,X,,,X,X,X,,X,
P0129/0546,M,14,III,,X,,X,,,,,,,X,S,,,S,D,D,,X,
P0129/0547,M,11,II,,X,,X,,,,,,,X,X,,,S,C,D,,D,
P0129/0548,M,19,IV,,F,,X,,,,,,,F,X,,,F,E,X,,X,
P0129/0549,M,13,III,,X,,X,,,,,,,X,S,,,F,X,D,,C,
P0129/0550,M,20,0,,X,,X,,,,,,,X,X,,,F,F,S,,F,
P0129/0551,M,-,ABS,,X,,X,,,,,,,X,X,,,X,X,X,,X,
P0129/0552,M,16,III,,X,,X,,,,,,,X,F,,,F,X,E,,D,
P0129/0553,M,15,III,,X,,X,,,,,,,X,X,,,F,E,E,,E,
P0129/0554,M,13,III,,X,,X,,,,,,,X,E,,,F,D,D,,X,
P0129/0555,M,15,III,,X,,X,,,,,,,X,F,,,F,D,D,,X,
P0129/0556,M,21,0,,F,,X,,,,,,,F,X,,,F,F,X,,X,
